,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,season,team
45,2023-05-14,,Ligue 1,Matchweek 35,Sun,Home,,,,Lille,,,,,,,,Head-to-Head,,,,,2023,Monaco
46,2023-05-21,,Ligue 1,Matchweek 36,Sun,Away,,,,Lyon,,,,,,,,Head-to-Head,,,,,2023,Monaco
47,2023-05-27,,Ligue 1,Matchweek 37,Sat,Away,,,,Rennes,,,,,,,,Head-to-Head,,,,,2023,Monaco
48,2023-06-03,,Ligue 1,Matchweek 38,Sat,Home,,,,Toulouse,,,,,,,,Head-to-Head,,,,,2023,Monaco
0,2022-08-07,17:05,Ligue 1,Matchweek 1,Sun,Home,L,0.0,1.0,Lorient,1.8,1.1,63.0,28177.0,Hamari Traoré,4-3-3,Bastien Dechepy,Match Report,,21.0,6.0,16.6,2023,Rennes
1,2022-08-13,17:00,Ligue 1,Matchweek 2,Sat,Away,D,1.0,1.0,Monaco,2.1,1.8,65.0,8000.0,Hamari Traoré,4-3-3,Jérémie Pignard,Match Report,,24.0,8.0,17.8,2023,Rennes
2,2022-08-21,17:05,Ligue 1,Matchweek 3,Sun,Home,W,2.0,1.0,Ajaccio,1.2,1.4,55.0,27592.0,Hamari Traoré,4-4-2,Hakim Ben El Hadj Salem,Match Report,,16.0,7.0,17.8,2023,Rennes
3,2022-08-27,21:00,Ligue 1,Matchweek 4,Sat,Away,L,1.0,2.0,Lens,1.0,1.3,49.0,37848.0,Hamari Traoré,4-3-3,Jérôme Brisard,Match Report,,12.0,6.0,16.1,2023,Rennes
4,2022-08-31,21:00,Ligue 1,Matchweek 5,Wed,Home,W,3.0,1.0,Brest,1.5,0.5,64.0,27392.0,Benjamin Bourigeaud,4-3-3,Benoît Millot,Match Report,,16.0,9.0,16.3,2023,Rennes
5,2022-09-04,17:05,Ligue 1,Matchweek 6,Sun,Away,D,1.0,1.0,Troyes,2.4,0.9,71.0,8000.0,Hamari Traoré,4-3-3,Mathieu Vernice,Match Report,,19.0,6.0,14.5,2023,Rennes
7,2022-09-11,17:05,Ligue 1,Matchweek 7,Sun,Home,W,5.0,0.0,Auxerre,1.6,0.7,48.0,27837.0,Hamari Traoré,4-4-2,Thomas Léonard,Match Report,,12.0,8.0,12.8,2023,Rennes
9,2022-09-18,15:00,Ligue 1,Matchweek 8,Sun,Away,D,1.0,1.0,Marseille,1.2,1.6,41.0,62753.0,Hamari Traoré,4-2-3-1,Benoît Bastien,Match Report,,11.0,4.0,16.6,2023,Rennes
10,2022-10-01,17:00,Ligue 1,Matchweek 9,Sat,Away,W,3.0,1.0,Strasbourg,3.2,1.3,60.0,25226.0,Hamari Traoré,4-4-2,Eric Wattellier,Match Report,,17.0,7.0,15.9,2023,Rennes
12,2022-10-09,17:05,Ligue 1,Matchweek 10,Sun,Home,W,3.0,0.0,Nantes,1.8,0.5,57.0,27844.0,Hamari Traoré,4-4-2,Florent Batta,Match Report,,14.0,4.0,14.7,2023,Rennes
14,2022-10-16,15:00,Ligue 1,Matchweek 11,Sun,Home,W,3.0,2.0,Lyon,1.6,1.1,40.0,28152.0,Benjamin Bourigeaud,4-4-2,Stéphanie Frappart,Match Report,,14.0,5.0,15.1,2023,Rennes
15,2022-10-23,13:00,Ligue 1,Matchweek 12,Sun,Away,W,2.0,1.0,Angers,2.2,1.2,70.0,11500.0,Hamari Traoré,4-4-2,Pierre Gaillouste,Match Report,,13.0,4.0,15.2,2023,Rennes
17,2022-10-30,15:00,Ligue 1,Matchweek 13,Sun,Home,W,3.0,0.0,Montpellier,1.2,0.9,55.0,26617.0,Hamari Traoré,4-4-2,Bastien Dechepy,Match Report,,14.0,3.0,19.2,2023,Rennes
19,2022-11-06,17:05,Ligue 1,Matchweek 14,Sun,Away,D,1.0,1.0,Lille,0.9,2.4,38.0,35539.0,Hamari Traoré,4-3-3,Johan Hamel,Match Report,,2.0,1.0,17.7,2023,Rennes
20,2022-11-12,21:00,Ligue 1,Matchweek 15,Sat,Home,W,2.0,1.0,Toulouse,2.1,1.0,46.0,26835.0,Hamari Traoré,4-4-2,Willy Delajod,Match Report,,16.0,8.0,16.7,2023,Rennes
21,2022-12-29,19:00,Ligue 1,Matchweek 16,Thu,Away,L,1.0,3.0,Reims,1.6,1.4,66.0,13262.0,Hamari Traoré,4-3-3,Hakim Ben El Hadj Salem,Match Report,,11.0,5.0,14.4,2023,Rennes
22,2023-01-02,21:00,Ligue 1,Matchweek 17,Mon,Home,W,2.0,1.0,Nice,1.9,0.4,62.0,27427.0,Hamari Traoré,4-4-2,Thomas Léonard,Match Report,,20.0,5.0,14.3,2023,Rennes
24,2023-01-11,19:00,Ligue 1,Matchweek 18,Wed,Away,L,1.0,2.0,Clermont Foot,1.1,1.7,61.0,10648.0,Hamari Traoré,4-4-2,Clément Turpin,Match Report,,9.0,2.0,15.8,2023,Rennes
25,2023-01-15,20:45,Ligue 1,Matchweek 19,Sun,Home,W,1.0,0.0,Paris S-G,0.8,1.0,35.0,27566.0,Hamari Traoré,3-4-3,Benoît Bastien,Match Report,,8.0,6.0,20.0,2023,Rennes
27,2023-01-27,21:00,Ligue 1,Matchweek 20,Fri,Away,,,,Lorient,,,,,,,,Head-to-Head,,,,,2023,Rennes
28,2023-02-01,21:00,Ligue 1,Matchweek 21,Wed,Home,,,,Strasbourg,,,,,,,,Head-to-Head,,,,,2023,Rennes
29,2023-02-05,,Ligue 1,Matchweek 22,Sun,Home,,,,Lille,,,,,,,,Head-to-Head,,,,,2023,Rennes
30,2023-02-12,,Ligue 1,Matchweek 23,Sun,Away,,,,Toulouse,,,,,,,,Head-to-Head,,,,,2023,Rennes
32,2023-02-19,,Ligue 1,Matchweek 24,Sun,Home,,,,Clermont Foot,,,,,,,,Head-to-Head,,,,,2023,Rennes
34,2023-02-26,,Ligue 1,Matchweek 25,Sun,Away,,,,Nantes,,,,,,,,Head-to-Head,,,,,2023,Rennes
35,2023-03-05,,Ligue 1,Matchweek 26,Sun,Home,,,,Marseille,,,,,,,,Head-to-Head,,,,,2023,Rennes
36,2023-03-12,,Ligue 1,Matchweek 27,Sun,Away,,,,Auxerre,,,,,,,,Head-to-Head,,,,,2023,Rennes
37,2023-03-19,,Ligue 1,Matchweek 28,Sun,Away,,,,Paris S-G,,,,,,,,Head-to-Head,,,,,2023,Rennes
38,2023-04-02,,Ligue 1,Matchweek 29,Sun,Home,,,,Lens,,,,,,,,Head-to-Head,,,,,2023,Rennes
39,2023-04-09,,Ligue 1,Matchweek 30,Sun,Away,,,,Lyon,,,,,,,,Head-to-Head,,,,,2023,Rennes
40,2023-04-16,,Ligue 1,Matchweek 31,Sun,Home,,,,Reims,,,,,,,,Head-to-Head,,,,,2023,Rennes
41,2023-04-23,,Ligue 1,Matchweek 32,Sun,Away,,,,Montpellier,,,,,,,,Head-to-Head,,,,,2023,Rennes
42,2023-04-30,,Ligue 1,Matchweek 33,Sun,Home,,,,Angers,,,,,,,,Head-to-Head,,,,,2023,Rennes
43,2023-05-07,,Ligue 1,Matchweek 34,Sun,Away,,,,Nice,,,,,,,,Head-to-Head,,,,,2023,Rennes
44,2023-05-14,,Ligue 1,Matchweek 35,Sun,Home,,,,Troyes,,,,,,,,Head-to-Head,,,,,2023,Rennes
45,2023-05-21,,Ligue 1,Matchweek 36,Sun,Away,,,,Ajaccio,,,,,,,,Head-to-Head,,,,,2023,Rennes
46,2023-05-27,,Ligue 1,Matchweek 37,Sat,Home,,,,Monaco,,,,,,,,Head-to-Head,,,,,2023,Rennes
47,2023-06-03,,Ligue 1,Matchweek 38,Sat,Away,,,,Brest,,,,,,,,Head-to-Head,,,,,2023,Rennes
0,2022-08-07,15:00,Ligue 1,Matchweek 1,Sun,Home,W,4.0,1.0,Auxerre,2.4,0.6,59.0,32292.0,José Fonte,4-2-3-1,Eric Wattellier,Match Report,,16.0,6.0,19.1,2023,Lille
1,2022-08-12,21:00,Ligue 1,Matchweek 2,Fri,Away,D,1.0,1.0,Nantes,2.0,1.0,69.0,30689.0,José Fonte,4-2-3-1,Bastien Dechepy,Match Report,,16.0,4.0,11.5,2023,Lille
2,2022-08-21,20:45,Ligue 1,Matchweek 3,Sun,Home,L,1.0,7.0,Paris S-G,1.7,3.4,48.0,47526.0,José Fonte,4-2-3-1,Clément Turpin,Match Report,,16.0,9.0,17.5,2023,Lille
3,2022-08-26,21:00,Ligue 1,Matchweek 4,Fri,Away,W,3.0,1.0,Ajaccio,1.7,1.5,58.0,9070.0,José Fonte,4-2-3-1,Thomas Léonard,Match Report,,6.0,4.0,18.6,2023,Lille
4,2022-08-31,21:00,Ligue 1,Matchweek 5,Wed,Home,L,1.0,2.0,Nice,0.9,1.6,62.0,30254.0,José Fonte,4-2-3-1,Jeremy Stinat,Match Report,,18.0,6.0,19.6,2023,Lille
5,2022-09-04,13:00,Ligue 1,Matchweek 6,Sun,Away,W,3.0,1.0,Montpellier,1.6,0.5,75.0,12215.0,José Fonte,4-2-3-1,Jérôme Brisard,Match Report,,26.0,8.0,18.4,2023,Lille
6,2022-09-10,21:00,Ligue 1,Matchweek 7,Sat,Away,L,1.0,2.0,Marseille,1.0,2.2,47.0,62985.0,José Fonte,3-4-3,Benoît Millot,Match Report,,7.0,3.0,12.3,2023,Lille
7,2022-09-17,21:00,Ligue 1,Matchweek 8,Sat,Home,W,2.0,1.0,Toulouse,1.0,0.8,45.0,33635.0,José Fonte,4-2-3-1,Pierre Gaillouste,Match Report,,10.0,4.0,16.0,2023,Lille
8,2022-10-02,13:00,Ligue 1,Matchweek 9,Sun,Away,L,1.0,2.0,Lorient,2.2,0.6,63.0,14916.0,José Fonte,4-2-3-1,Hakim Ben El Hadj Salem,Match Report,,20.0,4.0,15.6,2023,Lille
9,2022-10-09,20:45,Ligue 1,Matchweek 10,Sun,Home,W,1.0,0.0,Lens,2.6,1.2,45.0,48527.0,José Fonte,4-2-3-1,François Letexier,Match Report,,11.0,4.0,16.8,2023,Lille
10,2022-10-14,21:00,Ligue 1,Matchweek 11,Fri,Away,W,3.0,0.0,Strasbourg,2.3,0.6,57.0,25313.0,José Fonte,4-2-3-1,Jérémie Pignard,Match Report,,9.0,6.0,18.5,2023,Lille
11,2022-10-23,20:45,Ligue 1,Matchweek 12,Sun,Home,W,4.0,3.0,Monaco,2.5,1.1,59.0,35362.0,Jonathan Bamba,4-2-3-1,Willy Delajod,Match Report,,20.0,7.0,15.8,2023,Lille
12,2022-10-30,20:45,Ligue 1,Matchweek 13,Sun,Away,L,0.0,1.0,Lyon,1.5,1.6,55.0,55790.0,José Fonte,4-2-3-1,Jérôme Brisard,Match Report,,15.0,5.0,17.9,2023,Lille
13,2022-11-06,17:05,Ligue 1,Matchweek 14,Sun,Home,D,1.0,1.0,Rennes,2.4,0.9,62.0,35539.0,José Fonte,4-2-3-1,Johan Hamel,Match Report,,19.0,7.0,13.4,2023,Lille
14,2022-11-13,15:00,Ligue 1,Matchweek 15,Sun,Home,W,1.0,0.0,Angers,0.6,0.6,58.0,36360.0,José Fonte,4-2-3-1,Miguel Nogueira,Match Report,,9.0,4.0,18.4,2023,Lille
15,2022-12-28,19:00,Ligue 1,Matchweek 16,Wed,Away,W,2.0,0.0,Clermont Foot,1.6,0.7,57.0,13122.0,José Fonte,3-4-3,François Letexier,Match Report,,13.0,2.0,22.0,2023,Lille
16,2023-01-02,17:00,Ligue 1,Matchweek 17,Mon,Home,D,1.0,1.0,Reims,2.3,0.8,61.0,31086.0,José Fonte,3-4-3,Eric Wattellier,Match Report,,14.0,5.0,14.6,2023,Lille
18,2023-01-11,19:00,Ligue 1,Matchweek 18,Wed,Away,D,0.0,0.0,Brest,0.7,0.3,71.0,11452.0,Benjamin André,4-2-3-1,Mathieu Vernice,Match Report,,11.0,4.0,17.7,2023,Lille
19,2023-01-15,13:00,Ligue 1,Matchweek 19,Sun,Home,W,5.0,1.0,Troyes,3.8,0.9,67.0,31254.0,Benjamin André,4-4-2,Pierre Gaillouste,Match Report,,23.0,13.0,15.9,2023,Lille
21,2023-01-29,13:00,Ligue 1,Matchweek 20,Sun,Away,,,,Nice,,,,,,,,Head-to-Head,,,,,2023,Lille
22,2023-02-01,19:00,Ligue 1,Matchweek 21,Wed,Home,,,,Clermont Foot,,,,,,,,Head-to-Head,,,,,2023,Lille
23,2023-02-05,,Ligue 1,Matchweek 22,Sun,Away,,,,Rennes,,,,,,,,Head-to-Head,,,,,2023,Lille
24,2023-02-12,,Ligue 1,Matchweek 23,Sun,Home,,,,Strasbourg,,,,,,,,Head-to-Head,,,,,2023,Lille
25,2023-02-19,,Ligue 1,Matchweek 24,Sun,Away,,,,Paris S-G,,,,,,,,Head-to-Head,,,,,2023,Lille
26,2023-02-26,,Ligue 1,Matchweek 25,Sun,Home,,,,Brest,,,,,,,,Head-to-Head,,,,,2023,Lille
27,2023-03-05,,Ligue 1,Matchweek 26,Sun,Away,,,,Lens,,,,,,,,Head-to-Head,,,,,2023,Lille
28,2023-03-12,,Ligue 1,Matchweek 27,Sun,Home,,,,Lyon,,,,,,,,Head-to-Head,,,,,2023,Lille
29,2023-03-19,,Ligue 1,Matchweek 28,Sun,Away,,,,Toulouse,,,,,,,,Head-to-Head,,,,,2023,Lille
30,2023-04-02,,Ligue 1,Matchweek 29,Sun,Home,,,,Lorient,,,,,,,,Head-to-Head,,,,,2023,Lille
31,2023-04-09,,Ligue 1,Matchweek 30,Sun,Away,,,,Angers,,,,,,,,Head-to-Head,,,,,2023,Lille
32,2023-04-16,,Ligue 1,Matchweek 31,Sun,Home,,,,Montpellier,,,,,,,,Head-to-Head,,,,,2023,Lille
33,2023-04-23,,Ligue 1,Matchweek 32,Sun,Away,,,,Auxerre,,,,,,,,Head-to-Head,,,,,2023,Lille
34,2023-04-30,,Ligue 1,Matchweek 33,Sun,Home,,,,Ajaccio,,,,,,,,Head-to-Head,,,,,2023,Lille
35,2023-05-07,,Ligue 1,Matchweek 34,Sun,Away,,,,Reims,,,,,,,,Head-to-Head,,,,,2023,Lille
36,2023-05-14,,Ligue 1,Matchweek 35,Sun,Away,,,,Monaco,,,,,,,,Head-to-Head,,,,,2023,Lille
37,2023-05-21,,Ligue 1,Matchweek 36,Sun,Home,,,,Marseille,,,,,,,,Head-to-Head,,,,,2023,Lille
38,2023-05-27,,Ligue 1,Matchweek 37,Sat,Home,,,,Nantes,,,,,,,,Head-to-Head,,,,,2023,Lille
39,2023-06-03,,Ligue 1,Matchweek 38,Sat,Away,,,,Troyes,,,,,,,,Head-to-Head,,,,,2023,Lille
0,2022-08-07,17:05,Ligue 1,Matchweek 1,Sun,Away,W,1.0,0.0,Rennes,1.1,1.8,37.0,28177.0,Laurent Abergel,4-3-3,Bastien Dechepy,Match Report,,8.0,2.0,23.0,2023,Lorient
1,2022-08-21,15:00,Ligue 1,Matchweek 3,Sun,Away,D,2.0,2.0,Toulouse,2.5,1.8,48.0,23862.0,Laurent Abergel,4-2-3-1,Gustavo Correia,Match Report,,12.0,2.0,20.3,2023,Lorient
2,2022-08-28,15:00,Ligue 1,Matchweek 4,Sun,Home,W,2.0,1.0,Clermont Foot,2.9,0.6,40.0,10591.0,Laurent Abergel,4-2-3-1,Willy Delajod,Match Report,,21.0,8.0,18.1,2023,Lorient
3,2022-08-31,21:00,Ligue 1,Matchweek 5,Wed,Away,L,2.0,5.0,Lens,1.1,3.0,42.0,37161.0,Laurent Abergel,4-3-3,Benoît Bastien,Match Report,,11.0,3.0,17.2,2023,Lorient
4,2022-09-04,15:00,Ligue 1,Matchweek 6,Sun,Away,W,1.0,0.0,Ajaccio,0.8,0.5,42.0,7000.0,Laurent Abergel,4-3-3,Jeremy Stinat,Match Report,,7.0,4.0,15.8,2023,Lorient
5,2022-09-07,19:00,Ligue 1,Matchweek 2,Wed,Home,W,3.0,1.0,Lyon,1.0,2.2,34.0,13685.0,Laurent Abergel,4-3-3,Bastien Dechepy,Match Report,,11.0,6.0,17.7,2023,Lorient
6,2022-09-11,15:00,Ligue 1,Matchweek 7,Sun,Home,W,3.0,2.0,Nantes,1.3,0.5,48.0,15081.0,Laurent Abergel,4-2-3-1,Johan Hamel,Match Report,,13.0,5.0,17.6,2023,Lorient
7,2022-09-16,21:00,Ligue 1,Matchweek 8,Fri,Away,W,3.0,1.0,Auxerre,2.5,2.0,44.0,14866.0,Laurent Abergel,4-2-3-1,Ruddy Buquet,Match Report,,12.0,8.0,13.2,2023,Lorient
8,2022-10-02,13:00,Ligue 1,Matchweek 9,Sun,Home,W,2.0,1.0,Lille,0.6,2.2,37.0,14916.0,Laurent Abergel,4-2-3-1,Hakim Ben El Hadj Salem,Match Report,,7.0,4.0,19.0,2023,Lorient
9,2022-10-09,15:00,Ligue 1,Matchweek 10,Sun,Away,W,2.0,1.0,Brest,1.1,0.9,50.0,9819.0,Laurent Abergel,4-2-3-1,Bastien Dechepy,Match Report,,14.0,5.0,18.0,2023,Lorient
10,2022-10-15,17:00,Ligue 1,Matchweek 11,Sat,Home,D,0.0,0.0,Reims,0.8,0.6,48.0,15776.0,Vincent Le Goff,4-2-3-1,Mathieu Vernice,Match Report,,10.0,3.0,22.1,2023,Lorient
11,2022-10-23,15:00,Ligue 1,Matchweek 12,Sun,Away,D,2.0,2.0,Troyes,1.4,0.8,58.0,10000.0,Vincent Le Goff,4-2-3-1,Marc Bollengier,Match Report,,20.0,5.0,20.4,2023,Lorient
12,2022-10-30,17:05,Ligue 1,Matchweek 13,Sun,Home,L,1.0,2.0,Nice,1.8,1.8,44.0,16034.0,Vincent Le Goff,4-1-4-1,Clément Turpin,Match Report,,14.0,7.0,14.9,2023,Lorient
13,2022-11-06,13:00,Ligue 1,Matchweek 14,Sun,Home,L,1.0,2.0,Paris S-G,0.8,1.6,41.0,16778.0,Vincent Le Goff,4-1-4-1,Benoît Bastien,Match Report,,9.0,2.0,17.8,2023,Lorient
14,2022-11-13,17:05,Ligue 1,Matchweek 15,Sun,Away,D,1.0,1.0,Strasbourg,0.5,2.3,39.0,25117.0,Vincent Le Goff,4-1-4-1,Pierre Gaillouste,Match Report,,6.0,2.0,17.6,2023,Lorient
15,2022-12-29,17:00,Ligue 1,Matchweek 16,Thu,Home,L,0.0,2.0,Montpellier,1.0,1.7,48.0,15963.0,Laurent Abergel,4-2-3-1,Willy Delajod,Match Report,,12.0,4.0,15.9,2023,Lorient
16,2023-01-01,15:00,Ligue 1,Matchweek 17,Sun,Away,W,2.0,1.0,Angers,0.6,2.3,58.0,6000.0,Laurent Abergel,4-2-3-1,Florent Batta,Match Report,,10.0,5.0,16.9,2023,Lorient
18,2023-01-11,21:00,Ligue 1,Matchweek 18,Wed,Home,D,2.0,2.0,Monaco,1.3,1.8,42.0,14521.0,Laurent Abergel,4-2-3-1,Jérôme Brisard,Match Report,,8.0,6.0,17.2,2023,Lorient
19,2023-01-14,19:00,Ligue 1,Matchweek 19,Sat,Away,L,1.0,3.0,Marseille,0.5,2.2,32.0,62276.0,Laurent Abergel,4-2-3-1,Bastien Dechepy,Match Report,,11.0,3.0,19.4,2023,Lorient
21,2023-01-27,21:00,Ligue 1,Matchweek 20,Fri,Home,,,,Rennes,,,,,,,,Head-to-Head,,,,,2023,Lorient
22,2023-02-01,19:00,Ligue 1,Matchweek 21,Wed,Away,,,,Reims,,,,,,,,Head-to-Head,,,,,2023,Lorient
23,2023-02-05,,Ligue 1,Matchweek 22,Sun,Home,,,,Angers,,,,,,,,Head-to-Head,,,,,2023,Lorient
24,2023-02-12,,Ligue 1,Matchweek 23,Sun,Away,,,,Nantes,,,,,,,,Head-to-Head,,,,,2023,Lorient
25,2023-02-19,,Ligue 1,Matchweek 24,Sun,Home,,,,Ajaccio,,,,,,,,Head-to-Head,,,,,2023,Lorient
26,2023-02-26,,Ligue 1,Matchweek 25,Sun,Home,,,,Auxerre,,,,,,,,Head-to-Head,,,,,2023,Lorient
27,2023-03-05,,Ligue 1,Matchweek 26,Sun,Away,,,,Lyon,,,,,,,,Head-to-Head,,,,,2023,Lorient
28,2023-03-12,,Ligue 1,Matchweek 27,Sun,Home,,,,Troyes,,,,,,,,Head-to-Head,,,,,2023,Lorient
29,2023-03-19,,Ligue 1,Matchweek 28,Sun,Away,,,,Nice,,,,,,,,Head-to-Head,,,,,2023,Lorient
30,2023-04-02,,Ligue 1,Matchweek 29,Sun,Away,,,,Lille,,,,,,,,Head-to-Head,,,,,2023,Lorient
31,2023-04-09,,Ligue 1,Matchweek 30,Sun,Home,,,,Marseille,,,,,,,,Head-to-Head,,,,,2023,Lorient
32,2023-04-16,,Ligue 1,Matchweek 31,Sun,Away,,,,Monaco,,,,,,,,Head-to-Head,,,,,2023,Lorient
33,2023-04-23,,Ligue 1,Matchweek 32,Sun,Home,,,,Toulouse,,,,,,,,Head-to-Head,,,,,2023,Lorient
34,2023-04-30,,Ligue 1,Matchweek 33,Sun,Away,,,,Paris S-G,,,,,,,,Head-to-Head,,,,,2023,Lorient
35,2023-05-07,,Ligue 1,Matchweek 34,Sun,Home,,,,Brest,,,,,,,,Head-to-Head,,,,,2023,Lorient
36,2023-05-14,,Ligue 1,Matchweek 35,Sun,Away,,,,Montpellier,,,,,,,,Head-to-Head,,,,,2023,Lorient
37,2023-05-21,,Ligue 1,Matchweek 36,Sun,Home,,,,Lens,,,,,,,,Head-to-Head,,,,,2023,Lorient
38,2023-05-27,,Ligue 1,Matchweek 37,Sat,Away,,,,Clermont Foot,,,,,,,,Head-to-Head,,,,,2023,Lorient
39,2023-06-03,,Ligue 1,Matchweek 38,Sat,Home,,,,Strasbourg,,,,,,,,Head-to-Head,,,,,2023,Lorient
0,2022-08-06,21:00,Ligue 1,Matchweek 1,Sat,Home,L,0,5,Paris S-G,0.3,3.5,38.0,12203.0,Florent Ogier,4-2-3-1,Jeremy Stinat,Match Report,,7.0,1.0,23.5,2023,Clermont Foot
1,2022-08-14,15:00,Ligue 1,Matchweek 2,Sun,Away,W,4,2,Reims,1.9,2.7,58.0,9456.0,Florent Ogier,4-2-3-1,Johan Hamel,Match Report,,9.0,4.0,20.3,2023,Clermont Foot
2,2022-08-21,15:00,Ligue 1,Matchweek 3,Sun,Home,W,1,0,Nice,0.7,1.4,48.0,11500.0,Florent Ogier,4-2-3-1,Thomas Léonard,Match Report,,7.0,2.0,15.3,2023,Clermont Foot
3,2022-08-28,15:00,Ligue 1,Matchweek 4,Sun,Away,L,1,2,Lorient,0.6,2.9,60.0,10591.0,Florent Ogier,4-2-3-1,Willy Delajod,Match Report,,9.0,2.0,17.4,2023,Clermont Foot
4,2022-08-31,21:00,Ligue 1,Matchweek 5,Wed,Away,L,0,1,Marseille,0.1,2.5,40.0,62763.0,Florent Ogier,3-4-3,Eric Wattellier,Match Report,,3.0,0.0,19.3,2023,Clermont Foot
5,2022-09-04,15:00,Ligue 1,Matchweek 6,Sun,Home,W,2,0,Toulouse,1.3,1.3,34.0,10085.0,Johan Gastien,3-4-3,François Letexier,Match Report,,12.0,3.0,17.3,2023,Clermont Foot
6,2022-09-11,13:00,Ligue 1,Matchweek 7,Sun,Away,D,0,0,Strasbourg,0.8,1.2,57.0,25089.0,Johan Gastien,3-4-3,Marc Bollengier,Match Report,,10.0,4.0,18.3,2023,Clermont Foot
7,2022-09-18,15:00,Ligue 1,Matchweek 8,Sun,Home,L,1,3,Troyes,1.0,1.5,58.0,10753.0,Johan Gastien,3-4-3,Jérôme Brisard,Match Report,,14.0,2.0,17.4,2023,Clermont Foot
8,2022-10-02,15:00,Ligue 1,Matchweek 9,Sun,Away,W,3,1,Ajaccio,1.0,1.5,48.0,6610.0,Johan Gastien,3-4-1-2,Clément Turpin,Match Report,,7.0,3.0,12.8,2023,Clermont Foot
9,2022-10-09,15:00,Ligue 1,Matchweek 10,Sun,Home,W,2,1,Auxerre,1.1,1.0,48.0,11119.0,Johan Gastien,3-4-3,Mathieu Vernice,Match Report,,10.0,6.0,15.9,2023,Clermont Foot
10,2022-10-16,17:05,Ligue 1,Matchweek 11,Sun,Away,D,1,1,Monaco,1.9,1.1,65.0,4731.0,Yohann Magnin,3-4-1-2,Ruddy Buquet,Match Report,,21.0,6.0,17.7,2023,Clermont Foot
11,2022-10-23,15:00,Ligue 1,Matchweek 12,Sun,Home,L,1,3,Brest,1.0,3.0,62.0,7275.0,Johan Gastien,3-4-3,Jérémie Pignard,Match Report,,14.0,4.0,16.0,2023,Clermont Foot
12,2022-10-30,15:00,Ligue 1,Matchweek 13,Sun,Away,D,1,1,Nantes,0.7,1.7,45.0,30894.0,Florent Ogier,3-4-3,Benoît Bastien,Match Report,,10.0,6.0,17.7,2023,Clermont Foot
13,2022-11-06,15:00,Ligue 1,Matchweek 14,Sun,Home,D,1,1,Montpellier,3.4,1.2,54.0,10990.0,Florent Ogier,3-4-1-2,Marc Bollengier,Match Report,,14.0,6.0,19.5,2023,Clermont Foot
14,2022-11-12,17:00,Ligue 1,Matchweek 15,Sat,Away,L,1,2,Lens,0.2,1.5,39.0,37519.0,Johan Gastien,3-4-1-2,Hakim Ben El Hadj Salem,Match Report,,5.0,2.0,25.8,2023,Clermont Foot
15,2022-12-28,19:00,Ligue 1,Matchweek 16,Wed,Home,L,0,2,Lille,0.7,1.6,43.0,13122.0,Yohann Magnin,3-4-3,François Letexier,Match Report,,9.0,3.0,16.2,2023,Clermont Foot
16,2023-01-01,17:00,Ligue 1,Matchweek 17,Sun,Away,W,1,0,Lyon,1.2,0.7,40.0,30000.0,Florent Ogier,3-4-3,Stéphanie Frappart,Match Report,,12.0,2.0,24.5,2023,Clermont Foot
18,2023-01-11,19:00,Ligue 1,Matchweek 18,Wed,Home,W,2,1,Rennes,1.7,1.1,39.0,10648.0,Yohann Magnin,3-4-3,Clément Turpin,Match Report,,11.0,5.0,17.8,2023,Clermont Foot
19,2023-01-15,15:00,Ligue 1,Matchweek 19,Sun,Away,W,2,1,Angers,1.7,0.6,42.0,12160.0,Yohann Magnin,3-4-3,Mathieu Vernice,Match Report,,10.0,6.0,17.6,2023,Clermont Foot
20,2023-01-29,15:00,Ligue 1,Matchweek 20,Sun,Home,,,,Nantes,,,,,,,,Head-to-Head,,,,,2023,Clermont Foot
21,2023-02-01,19:00,Ligue 1,Matchweek 21,Wed,Away,,,,Lille,,,,,,,,Head-to-Head,,,,,2023,Clermont Foot
22,2023-02-05,,Ligue 1,Matchweek 22,Sun,Home,,,,Monaco,,,,,,,,Head-to-Head,,,,,2023,Clermont Foot
23,2023-02-12,,Ligue 1,Matchweek 23,Sun,Home,,,,Marseille,,,,,,,,Head-to-Head,,,,,2023,Clermont Foot
24,2023-02-19,,Ligue 1,Matchweek 24,Sun,Away,,,,Rennes,,,,,,,,Head-to-Head,,,,,2023,Clermont Foot
25,2023-02-26,,Ligue 1,Matchweek 25,Sun,Home,,,,Strasbourg,,,,,,,,Head-to-Head,,,,,2023,Clermont Foot
26,2023-03-05,,Ligue 1,Matchweek 26,Sun,Away,,,,Toulouse,,,,,,,,Head-to-Head,,,,,2023,Clermont Foot
27,2023-03-12,,Ligue 1,Matchweek 27,Sun,Home,,,,Lens,,,,,,,,Head-to-Head,,,,,2023,Clermont Foot
28,2023-03-19,,Ligue 1,Matchweek 28,Sun,Away,,,,Montpellier,,,,,,,,Head-to-Head,,,,,2023,Clermont Foot
29,2023-04-02,,Ligue 1,Matchweek 29,Sun,Home,,,,Ajaccio,,,,,,,,Head-to-Head,,,,,2023,Clermont Foot
30,2023-04-09,,Ligue 1,Matchweek 30,Sun,Away,,,,Troyes,,,,,,,,Head-to-Head,,,,,2023,Clermont Foot
31,2023-04-16,,Ligue 1,Matchweek 31,Sun,Home,,,,Angers,,,,,,,,Head-to-Head,,,,,2023,Clermont Foot
